# Export CSV started at 23/07/2024 10:32
# System name: "WECS_Odgaard_3_Blade_3.ame"
# Data set name: "5"
# ame_simulation_time;Vw;Ps;A3;A4;A5;A1;A2;A6;
# Time;Wind_speed;Power_sensor;Pitch angle_1;Pitch angle_2;Pitch angle_3;Rotor_speed_sensor;Generator_speed_sensor;Torque_sensor;
# s;m/s;W;deg;deg;deg;rpm;rpm;Nm;
457.3;5.94271;675529;0.0133015;0.0133015;0.0133015;1.57709;191.105;48915.2;
457.4;5.94271;673799;-0.128586;-0.128586;-0.128586;1.75864;190.848;48232.5;
457.5;5.94271;672424;-0.21881;-0.21881;-0.21881;1.32145;189.913;48693.5;
457.6;5.94271;671233;-0.0922402;-0.0922402;-0.0922402;2.52108;191.091;48343.8;
457.7;5.94271;669863;0.0184574;0.0184574;0.0184574;2.60861;190.818;48337.6;
457.8;5.94271;668171;0.0889742;0.0889742;0.0889742;2.06478;189.659;47861.9;
457.9;5.94271;666584;-0.0781027;-0.0781027;-0.0781027;2.31058;189.523;47640;
458;5.37016;665367;-0.110205;-0.110205;-0.110205;2.02905;188.833;47537.5;
458.1;5.37016;660681;0.0887566;0.0887566;0.0887566;2.65507;188.311;46917.3;
458.2;5.37016;655697;0.233052;0.233052;0.233052;1.88016;185.94;46356.6;
458.3;5.37016;650625;0.0575088;0.0575088;0.0575088;1.08748;183.52;45250.3;
458.4;5.37016;645990;-0.226016;-0.226016;-0.226016;1.69444;182.987;44718.7;
458.5;5.37016;641763;-0.290071;-0.290071;-0.290071;2.10336;182.319;44394.2;
458.6;5.37016;637507;-0.148109;-0.148109;-0.148109;1.90966;180.885;43338.6;
458.7;5.37016;633054;-0.161104;-0.161104;-0.161104;1.75975;179.448;43091.8;
458.8;5.37016;628601;0.00179101;0.00179101;0.00179101;1.66628;178.083;42479.5;
458.9;5.37016;624346;0.0566257;0.0566257;0.0566257;2.01098;177.327;41924.6;
459;6.09977;620268;0.102256;0.102256;0.102256;2.27545;176.512;41634.3;
459.1;6.09977;620888;0.211144;0.211144;0.211144;2.81648;177.367;41548;
459.2;6.09977;621335;0.0995905;0.0995905;0.0995905;2.79405;177.463;41326.2;
459.3;6.09977;622045;-0.0118166;-0.0118166;-0.0118166;2.14369;176.843;41377;
459.4;6.09977;622961;-0.00875091;-0.00875091;-0.00875091;2.41852;177.446;41617.3;
459.5;6.09977;623805;-0.0193361;-0.0193361;-0.0193361;2.36598;177.617;41600.4;
459.6;6.09977;624438;0.015155;0.015155;0.015155;1.81216;177.096;41801.8;
459.7;6.09977;625001;0.00662747;0.00662747;0.00662747;2.03035;177.528;41914.3;
459.8;6.09977;625698;0.100185;0.100185;0.100185;1.95775;177.632;42125;
459.9;6.09977;626400;0.0846497;0.0846497;0.0846497;2.07108;177.972;41978.1;
460;5.85782;626966;0.111968;0.111968;0.111968;1.83294;177.832;42322;
460.1;5.85782;625574;0.160245;0.160245;0.160245;2.27338;177.997;41865.4;
460.2;5.85782;624325;0.0551602;0.0551602;0.0551602;2.2308;177.593;41928.7;
460.3;5.85782;623319;0.0866494;0.0866494;0.0866494;1.78256;176.748;41710.9;
460.4;5.85782;622303;0.101238;0.101238;0.101238;2.25669;177.061;41660.7;
460.5;5.85782;621097;0.128024;0.128024;0.128024;1.91118;176.287;41333.5;
460.6;5.85782;619933;-0.0343488;-0.0343488;-0.0343488;2.22434;176.355;41113.7;
460.7;5.85782;619092;-0.0911675;-0.0911675;-0.0911675;2.37913;176.315;41072.7;
460.8;5.85782;618358;-0.0309637;-0.0309637;-0.0309637;1.89104;175.496;41083;
460.9;5.85782;617466;-0.0156511;-0.0156511;-0.0156511;1.16005;174.325;40712;
461;7.18012;616527;-0.0742894;-0.0742894;-0.0742894;1.81034;174.869;40945.6;
461.1;7.18012;627178;-0.013362;-0.013362;-0.013362;1.78183;177.814;41993.1;
461.2;7.18012;637636;-0.102554;-0.102554;-0.102554;2.61239;181.789;43235.5;
461.3;7.18012;647788;-0.0469401;-0.0469401;-0.0469401;1.97002;183.823;44508.4;
461.4;7.18012;657276;-0.0480373;-0.0480373;-0.0480373;2.19152;186.757;46010.8;
461.5;7.18012;666280;-0.0257161;-0.0257161;-0.0257161;1.8366;188.83;47364.9;
461.6;7.18012;675172;-0.136018;-0.136018;-0.136018;2.22166;191.805;48499.7;
461.7;7.18012;684084;-0.143273;-0.143273;-0.143273;2.80505;195.035;49994.9;
461.8;7.18012;692455;-0.0436726;-0.0436726;-0.0436726;2.12454;196.522;51220.2;
461.9;7.18012;700180;0.023442;0.023442;0.023442;2.4665;199.115;52338.9;
462;6.88696;707659;0.0042871;0.0042871;0.0042871;2.52673;201.286;53407.7;
462.1;6.88696;712564;0.0238466;0.0238466;0.0238466;2.35113;202.439;54249.2;
462.2;6.88696;717344;0.104088;0.104088;0.104088;1.5361;202.751;55172.6;
462.3;6.88696;721707;0.044205;0.044205;0.044205;1.8139;204.322;55784;
462.4;6.88696;725890;-0.00716746;-0.00716746;-0.00716746;2.60419;206.488;56230.4;
462.5;6.88696;730196;-0.00253452;-0.00253452;-0.00253452;2.09014;207.046;57070.7;
462.6;6.88696;734536;0.0474394;0.0474394;0.0474394;2.49564;208.773;57681.3;
462.7;6.88696;738599;0.0886274;0.0886274;0.0886274;2.64764;210.102;58191.8;
462.8;6.88696;742293;0.107089;0.107089;0.107089;1.98254;210.297;59007.6;
462.9;6.88696;745873;0.124703;0.124703;0.124703;3.07936;212.681;59497.1;
463;6.41898;749594;0.105423;0.105423;0.105423;2.16946;212.581;60030.6;
463.1;6.41898;749868;0.00827846;0.00827846;0.00827846;2.60176;213.203;60141.3;
463.2;6.41898;749978;-0.0794789;-0.0794789;-0.0794789;2.61;213.244;60115.4;
463.3;6.41898;750034;-0.0890755;-0.0890755;-0.0890755;2.83689;213.544;60404.8;
463.4;6.41898;750232;-0.0337064;-0.0337064;-0.0337064;1.32639;211.697;60247.1;
463.5;6.41898;750589;-0.0169341;-0.0169341;-0.0169341;2.70035;213.529;60347.2;
463.6;6.41898;750800;-0.0234224;-0.0234224;-0.0234224;2.0953;212.826;60387.4;
463.7;6.41898;750810;-0.0348916;-0.0348916;-0.0348916;2.72186;213.617;60506.4;
463.8;6.41898;750843;0.02995;0.02995;0.02995;1.99959;212.716;60650.2;
463.9;6.41898;751006;0.12544;0.12544;0.12544;2.17533;212.984;60447.9;
464;5.30773;751187;-0.0487546;-0.0487546;-0.0487546;3.5917;214.829;60337.2;
464.1;5.30773;744783;-0.249945;-0.249945;-0.249945;2.19599;211.278;59398;
464.2;5.30773;738408;-0.254669;-0.254669;-0.254669;2.14314;209.426;58683.7;
464.3;5.30773;732238;-0.140184;-0.140184;-0.140184;2.2292;207.807;57385.7;
464.4;5.30773;726315;-0.139468;-0.139468;-0.139468;3.25271;207.438;56650.6;
464.5;5.30773;720342;-0.0790722;-0.0790722;-0.0790722;1.93388;204.106;55574.5;
464.6;5.30773;714192;-0.0186968;-0.0186968;-0.0186968;1.97238;202.432;55003.2;
464.7;5.30773;708086;0.0228005;0.0228005;0.0228005;2.46282;201.339;53817.7;
464.8;5.30773;702336;-0.0640926;-0.0640926;-0.0640926;1.86748;198.98;53085.7;
464.9;5.30773;696799;-0.144682;-0.144682;-0.144682;2.44068;198.153;51975.5;
465;7.09665;691190;-0.0729165;-0.0729165;-0.0729165;1.4778;195.354;51514.5;
465.1;7.09665;698091;0.0941347;0.0941347;0.0941347;2.39788;198.444;52004.2;
465.2;7.09665;704867;0.0808572;0.0808572;0.0808572;2.54958;200.532;53045.4;
465.3;7.09665;711748;-0.0109394;-0.0109394;-0.0109394;2.72607;202.681;53985.3;
465.4;7.09665;718444;-0.137967;-0.137967;-0.137967;2.47231;204.237;54860.1;
465.5;7.09665;724860;-0.186292;-0.186292;-0.186292;1.85483;205.254;56173.5;
465.6;7.09665;730999;-0.0153054;-0.0153054;-0.0153054;2.77351;208.129;57166.6;
465.7;7.09665;736982;0.0397751;0.0397751;0.0397751;1.2771;207.92;57747.6;
465.8;7.09665;742968;-0.060341;-0.060341;-0.060341;2.10878;210.644;59023.8;
465.9;7.09665;748607;-0.0474624;-0.0474624;-0.0474624;3.09335;213.463;59903;
466;6.27732;753849;0.00917084;0.00917084;0.00917084;2.51332;214.206;60630.3;
466.1;6.27732;752960;-0.0549253;-0.0549253;-0.0549253;2.5048;213.946;60546.5;
466.2;6.27732;752342;-0.150752;-0.150752;-0.150752;2.61798;213.917;60447.8;
466.3;6.27732;751658;-0.0887545;-0.0887545;-0.0887545;2.63152;213.743;60483.7;
466.4;6.27732;750688;-0.0530153;-0.0530153;-0.0530153;2.16079;212.878;60102.3;
466.5;6.27732;749819;-0.0640267;-0.0640267;-0.0640267;2.3095;212.821;60390.3;
466.6;6.27732;749131;0.0344991;0.0344991;0.0344991;2.21943;212.516;60266.4;
466.7;6.27732;748411;0.0747844;0.0747844;0.0747844;3.85268;214.372;59982.8;
466.8;6.27732;747457;0.0999401;0.0999401;0.0999401;2.55107;212.465;59965.2;
466.9;6.27732;746419;0.0413712;0.0413712;0.0413712;2.34792;211.918;59821.8;
467;5.85884;745676;-0.0802439;-0.0802439;-0.0802439;2.59059;212.019;59316.1;
467.1;5.85884;742572;-0.14057;-0.14057;-0.14057;2.73145;211.328;59315.6;
467.2;5.85884;739305;0.0507781;0.0507781;0.0507781;2.64066;210.3;58629.1;
467.3;5.85884;735748;0.145067;0.145067;0.145067;3.06452;209.837;58057.4;
467.4;5.85884;732314;0.134331;0.134331;0.134331;2.84752;208.602;57573.9;
467.5;5.85884;729211;0.067794;0.067794;0.067794;1.68863;206.274;57080.2;
467.6;5.85884;726242;-0.107875;-0.107875;-0.107875;2.58082;206.567;56396.3;
467.7;5.85884;723166;-0.0839991;-0.0839991;-0.0839991;2.32936;205.389;56057.7;
467.8;5.85884;720003;0.0276957;0.0276957;0.0276957;2.65763;204.916;55575.4;
467.9;5.85884;717055;0.0143511;0.0143511;0.0143511;2.09049;203.377;55079.7;
468;6.29708;714409;-0.127001;-0.127001;-0.127001;3.18482;204.011;54938.1;
468.1;6.29708;714528;0.0766265;0.0766265;0.0766265;2.28029;202.905;54725.3;
468.2;6.29708;714279;0.100951;0.100951;0.100951;2.87751;203.587;54873.8;
468.3;6.29708;714066;0.208711;0.208711;0.208711;2.51809;203.074;54579.9;
468.4;6.29708;714101;0.0870138;0.0870138;0.0870138;2.72344;203.344;54751.5;
468.5;6.29708;714240;0.0157734;0.0157734;0.0157734;2.52999;203.139;54844.2;
468.6;6.29708;714192;-0.0264815;-0.0264815;-0.0264815;3.31759;204.117;54643.1;
468.7;6.29708;714040;0.0468174;0.0468174;0.0468174;3.00855;203.685;54662.6;
468.8;6.29708;714065;-0.000441555;-0.000441555;-0.000441555;2.65761;203.25;54740;
468.9;6.29708;714321;-0.0281799;-0.0281799;-0.0281799;2.73575;203.421;54690.8;
469;7.14961;714444;0.0417892;0.0417892;0.0417892;1.64058;202.069;54510.2;
469.1;7.14961;721122;0.00431445;0.00431445;0.00431445;2.33636;204.814;55479.7;
469.2;7.14961;727757;-0.0445592;-0.0445592;-0.0445592;3.09098;207.621;56481.1;
469.3;7.14961;734504;-0.0676981;-0.0676981;-0.0676981;2.38376;208.62;57599.3;
469.4;7.14961;741010;0.00240912;0.00240912;0.00240912;3.55655;211.919;58503.3;
469.5;7.14961;746987;0.0528718;0.0528718;0.0528718;2.00182;211.634;59543.9;
469.6;7.14961;752782;-0.111649;-0.111649;-0.111649;2.46843;213.843;60210.3;
469.7;7.14961;758802;-0.141926;-0.141926;-0.141926;2.57891;215.668;61632.4;
469.8;7.14961;764733;-0.0926825;-0.0926825;-0.0926825;2.18556;216.833;62413.5;
469.9;7.14961;770338;-0.076478;-0.076478;-0.076478;3.226;219.713;63496.8;
470;5.72422;775442;0.0429202;0.0429202;0.0429202;2.39128;220.103;64238.3;
470.1;5.72422;770725;0.11265;0.11265;0.11265;3.14571;219.732;63916.6;
470.2;5.72422;766232;0.152147;0.152147;0.152147;2.07548;217.127;63084.6;
470.3;5.72422;761763;0.111206;0.111206;0.111206;1.60168;215.28;62201.8;
470.4;5.72422;757190;-0.00454495;-0.00454495;-0.00454495;2.28862;214.864;61445.9;
470.5;5.72422;752734;-0.0546366;-0.0546366;-0.0546366;2.98305;214.49;60978.7;
470.6;5.72422;748535;0.0341291;0.0341291;0.0341291;3.60458;214.098;60116.8;
470.7;5.72422;744472;0.0293794;0.0293794;0.0293794;2.4059;211.452;59627.8;
470.8;5.72422;740281;-0.0283893;-0.0283893;-0.0283893;2.88123;210.877;58514.8;
470.9;5.72422;736076;-0.139161;-0.139161;-0.139161;3.51745;210.5;58260.8;
471;6.55034;732058;0.101092;0.101092;0.101092;2.77385;208.431;57865.9;
471.1;6.55034;733528;0.158336;0.158336;0.158336;2.89019;208.99;57943.1;
471.2;6.55034;734958;0.0838716;0.0838716;0.0838716;2.48742;208.884;57827.4;
471.3;6.55034;736196;0.0395519;0.0395519;0.0395519;3.07661;209.972;58060.2;
471.4;6.55034;737373;0.0587095;0.0587095;0.0587095;2.15922;209.145;58400.5;
471.5;6.55034;738752;0.0138541;0.0138541;0.0138541;2.22266;209.611;58393.4;
471.6;6.55034;740285;0.00812436;0.00812436;0.00812436;2.76834;210.728;59018.4;
471.7;6.55034;741490;0.139972;0.139972;0.139972;2.62639;210.887;58684.3;
471.8;6.55034;742439;0.0901358;0.0901358;0.0901358;2.99653;211.618;59158.9;
471.9;6.55034;743570;0.0332796;0.0332796;0.0332796;3.46735;212.528;59395.4;
472;5.86052;744893;0.0622207;0.0622207;0.0622207;2.81138;212.078;59433.4;
472.1;5.86052;741585;0.0558298;0.0558298;0.0558298;1.96127;210.082;59079.9;
472.2;5.86052;738102;-0.00607319;-0.00607319;-0.00607319;3.50119;211.046;58359.6;
472.3;5.86052;734681;0.0259598;0.0259598;0.0259598;2.49738;208.824;57944;
472.4;5.86052;731501;0.0832559;0.0832559;0.0832559;3.05829;208.64;57214.7;
472.5;5.86052;728476;0.0930679;0.0930679;0.0930679;2.35;206.902;57062.7;
472.6;5.86052;725311;0.0116638;0.0116638;0.0116638;2.63515;206.375;56380.8;
472.7;5.86052;722101;-0.0596284;-0.0596284;-0.0596284;3.03708;205.982;55792.6;
472.8;5.86052;719103;-0.0221023;-0.0221023;-0.0221023;2.14624;204.02;55874.1;
472.9;5.86052;716308;0.0717818;0.0717818;0.0717818;3.09893;204.438;54939.2;
473;4.34513;713459;0.0515068;0.0515068;0.0515068;2.50916;202.912;54649.4;
473.1;4.34513;703327;0.0336953;0.0336953;0.0336953;2.75391;200.383;53034.1;
473.2;4.34513;693199;0.00186711;0.00186711;0.00186711;1.9859;196.58;51764;
473.3;4.34513;683379;0.0229018;0.0229018;0.0229018;1.65735;193.417;50324.4;
473.4;4.34513;673792;0.066379;0.066379;0.066379;1.73372;190.83;48872.5;
473.5;4.34513;664142;0.0123402;0.0123402;0.0123402;1.13138;187.37;47569.2;
473.6;4.34513;654373;-0.0542844;-0.0542844;-0.0542844;2.9466;186.921;46082.6;
473.7;4.34513;644757;0.0132512;0.0132512;0.0132512;2.37434;183.507;44842.5;
473.8;4.34513;635426;0.094223;0.094223;0.094223;1.80093;180.173;43486.7;
473.9;4.34513;626218;0.0368402;0.0368402;0.0368402;2.15941;178.048;42196.4;
474;6.69464;616989;-0.040364;-0.040364;-0.040364;1.67546;174.833;40921.5;
474.1;6.69464;622833;-0.149993;-0.149993;-0.149993;1.53596;176.293;41502.7;
474.2;6.69464;628762;-0.135944;-0.135944;-0.135944;2.78987;179.532;42150.6;
474.3;6.69464;634605;-0.0407058;-0.0407058;-0.0407058;2.18377;180.405;42710.2;
474.4;6.69464;640078;-0.0994245;-0.0994245;-0.0994245;1.43931;181;43454.9;
474.5;6.69464;645260;-0.120293;-0.120293;-0.120293;1.99547;183.151;44730.9;
474.6;6.69464;650115;0.147624;0.147624;0.147624;2.20534;184.774;45256.9;
474.7;6.69464;654855;0.12842;0.12842;0.12842;1.94269;185.77;45678.5;
474.8;6.69464;659636;-0.00604356;-0.00604356;-0.00604356;1.98718;187.165;46374.4;
474.9;6.69464;664219;-0.108238;-0.108238;-0.108238;2.12835;188.626;46818.1;
475;6.10221;668651;-0.211255;-0.211255;-0.211255;3.05003;191.032;47599.9;
475.1;6.10221;668465;-0.0860837;-0.0860837;-0.0860837;2.43818;190.209;47985.8;
475.2;6.10221;668342;-0.00406273;-0.00406273;-0.00406273;2.41332;190.144;47917.8;
475.3;6.10221;668074;0.00164419;0.00164419;0.00164419;2.39255;190.044;47724.8;
475.4;6.10221;667625;-0.108614;-0.108614;-0.108614;2.25918;189.749;47537.4;
475.5;6.10221;667298;-0.0670145;-0.0670145;-0.0670145;2.27821;189.681;47694.6;
475.6;6.10221;667110;0.076575;0.076575;0.076575;2.14455;189.46;47607.3;
475.7;6.10221;666908;0.0319484;0.0319484;0.0319484;2.49939;189.852;47380.8;
475.8;6.10221;666632;-0.161317;-0.161317;-0.161317;2.20097;189.398;47662.1;
475.9;6.10221;666308;-0.157968;-0.157968;-0.157968;2.14534;189.237;47505.4;
476;5.53138;666131;-0.124344;-0.124344;-0.124344;3.21515;190.539;47487.3;
476.1;5.53138;662384;-0.0385548;-0.0385548;-0.0385548;2.34142;188.391;47183.1;
476.2;5.53138;658538;0.0563402;0.0563402;0.0563402;2.15037;187.074;46637;
476.3;5.53138;654484;0.0406592;0.0406592;0.0406592;1.89091;185.612;45903.4;
476.4;5.53138;650569;-0.0852574;-0.0852574;-0.0852574;1.92962;184.564;45503.6;
476.5;5.53138;647032;-0.117053;-0.117053;-0.117053;2.0965;183.784;44893;
476.6;5.53138;643631;-0.0946947;-0.0946947;-0.0946947;2.7103;183.606;44822;
476.7;5.53138;640004;0.102544;0.102544;0.102544;2.21636;181.968;44066.8;
476.8;5.53138;636192;0.174255;0.174255;0.174255;2.43422;181.174;43243.9;
476.9;5.53138;632606;0.0656627;0.0656627;0.0656627;1.84093;179.423;43017.6;
477;6.19211;629366;0.0104208;0.0104208;0.0104208;2.33177;179.129;42377.9;
477.1;6.19211;630791;-0.12185;-0.12185;-0.12185;1.35714;178.301;42334;
477.2;6.19211;632151;-0.236347;-0.236347;-0.236347;1.82745;179.274;42616.5;
477.3;6.19211;633477;-0.187727;-0.187727;-0.187727;2.07136;179.951;43002;
477.4;6.19211;634861;-0.058577;-0.058577;-0.058577;2.20148;180.503;42999;
477.5;6.19211;636200;0.00570029;0.00570029;0.00570029;2.68502;181.488;43413.8;
477.6;6.19211;637263;0.0124138;0.0124138;0.0124138;2.48383;181.532;43518.7;
477.7;6.19211;638174;-0.0214175;-0.0214175;-0.0214175;0.708518;179.55;43592.5;
477.8;6.19211;639277;-0.0776862;-0.0776862;-0.0776862;2.70028;182.367;43904.8;
477.9;6.19211;640524;-0.0561836;-0.0561836;-0.0561836;2.06176;181.913;43678.8;
478;7.48594;641742;-0.0549305;-0.0549305;-0.0549305;1.74833;181.848;44118.2;
478.1;7.48594;654596;-0.127809;-0.127809;-0.127809;3.12138;187.175;45272.9;
478.2;7.48594;667112;-0.124442;-0.124442;-0.124442;1.44398;188.566;47309.6;
478.3;7.48594;679309;-0.0739922;-0.0739922;-0.0739922;3.79692;194.945;49389.8;
478.4;7.48594;690772;0.117487;0.117487;0.117487;2.95069;197.089;50604.8;
478.5;7.48594;701506;0.00886702;0.00886702;0.00886702;2.45931;199.474;52284.1;
478.6;7.48594;711959;-0.0770552;-0.0770552;-0.0770552;2.31327;202.216;54105.1;
478.7;7.48594;722191;0.0153284;0.0153284;0.0153284;3.26447;206.279;55609.8;
478.8;7.48594;732141;0.0158355;0.0158355;0.0158355;2.36745;207.935;57010.1;
478.9;7.48594;741745;-0.0712421;-0.0712421;-0.0712421;2.2242;210.444;58467;
479;7.76527;750946;-0.142098;-0.142098;-0.142098;1.62239;212.259;59662.6;
479.1;7.76527;762757;-0.225873;-0.225873;-0.225873;2.71279;216.938;61572.3;
479.2;7.76527;774447;-0.198453;-0.198453;-0.198453;2.66878;220.156;63838.8;
479.3;7.76527;785726;-0.213624;-0.213624;-0.213624;3.57556;224.456;65604.4;
479.4;7.76527;796376;-0.0991686;-0.0991686;-0.0991686;2.14949;225.641;67850.8;
479.5;7.76527;806314;0.0217034;0.0217034;0.0217034;3.00918;229.505;69338.9;
479.6;7.76527;815987;0.0548724;0.0548724;0.0548724;2.92045;232.101;70926.1;
479.7;7.76527;825579;-0.00654933;-0.00654933;-0.00654933;2.97928;234.862;72820.6;
479.8;7.76527;834807;0.0187879;0.0187879;0.0187879;2.83361;237.262;74330.4;
479.9;7.76527;843542;0.0151099;0.0151099;0.0151099;2.77384;239.631;76138.5;
480;5.75145;851958;0.0561227;0.0561227;0.0561227;2.34269;241.462;77381.8;
480.1;5.75145;846636;0.00513413;0.00513413;0.00513413;3.27287;241.144;77010.4;
480.2;5.75145;841299;0.0194974;0.0194974;0.0194974;2.74002;238.98;75856.9;
480.3;5.75145;835817;0.0591012;0.0591012;0.0591012;2.4699;237.104;75148.6;
480.4;5.75145;830373;0.0502419;0.0502419;0.0502419;2.77333;235.962;74452.3;
480.5;5.75145;825178;0.143535;0.143535;0.143535;3.4703;235.385;73329.6;
480.6;5.75145;820067;0.249378;0.249378;0.249378;2.37635;232.577;72099.1;
480.7;5.75145;814806;0.23348;0.23348;0.23348;2.90778;231.774;71424;
480.8;5.75145;809490;0.132245;0.132245;0.132245;3.21127;230.667;70512.4;
480.9;5.75145;804452;0.107132;0.107132;0.107132;2.90084;228.865;69838.3;
481;5.12376;799679;0.0834054;0.0834054;0.0834054;2.88838;227.52;68800.8;
481.1;5.12376;791933;0.0344041;0.0344041;0.0344041;2.73835;225.163;67348.2;
481.2;5.12376;784063;-0.0737583;-0.0737583;-0.0737583;2.13149;222.194;65859;
481.3;5.12376;776341;-0.133545;-0.133545;-0.133545;2.46245;220.449;64650.4;
481.4;5.12376;768940;-0.0796175;-0.0796175;-0.0796175;1.8764;217.639;63609.1;
481.5;5.12376;761667;-0.0173821;-0.0173821;-0.0173821;2.74358;216.696;62363.9;
481.6;5.12376;754236;-0.00747948;-0.00747948;-0.00747948;2.67948;214.535;61112.5;
481.7;5.12376;746722;0.0140699;0.0140699;0.0140699;2.46462;212.16;60044.3;
481.8;5.12376;739440;0.0556036;0.0556036;0.0556036;2.82211;210.571;58553.9;
481.9;5.12376;732425;0.143058;0.143058;0.143058;2.10612;207.706;57765.9;
482;5.68327;725377;0.138006;0.138006;0.138006;2.41176;206.114;56542.2;
482.1;5.68327;721065;0.056287;0.056287;0.056287;2.79519;205.389;56143.9;
482.2;5.68327;716870;0.00851989;0.00851989;0.00851989;2.72389;204.124;54934;
482.3;5.68327;713099;-0.182412;-0.182412;-0.182412;2.54715;202.846;54764.3;
482.4;5.68327;709500;-0.110335;-0.110335;-0.110335;2.41018;201.667;53861.4;
482.5;5.68327;705697;-0.085112;-0.085112;-0.085112;1.83792;199.881;53403.7;
482.6;5.68327;701799;-0.0843546;-0.0843546;-0.0843546;1.66855;198.576;53009.1;
482.7;5.68327;698130;-0.0716937;-0.0716937;-0.0716937;1.46777;197.295;52455.7;
482.8;5.68327;694724;-0.0407792;-0.0407792;-0.0407792;1.99963;197.013;51743.2;
482.9;5.68327;691269;0.0188255;0.0188255;0.0188255;1.45758;195.363;51491.3;
483;5.15941;687555;0.0360956;0.0360956;0.0360956;2.70037;195.893;50736;
483.1;5.15941;681009;0.105678;0.105678;0.105678;1.95647;193.123;49933.6;
483.2;5.15941;674789;0.00715318;0.00715318;0.00715318;2.47104;192.03;48720.5;
483.3;5.15941;668853;-0.0779773;-0.0779773;-0.0779773;2.44323;190.334;47967.6;
483.4;5.15941;662816;-0.0431347;-0.0431347;-0.0431347;2.48948;188.702;47217.8;
483.5;5.15941;656651;-0.103217;-0.103217;-0.103217;2.00894;186.37;46590.7;
483.6;5.15941;650709;-0.0380969;-0.0380969;-0.0380969;1.9964;184.69;45453.5;
483.7;5.15941;645067;-0.00703155;-0.00703155;-0.00703155;1.89178;182.98;44770.7;
483.8;5.15941;639467;-0.0458775;-0.0458775;-0.0458775;2.38621;182.035;43605.7;
483.9;5.15941;633793;-0.255488;-0.255488;-0.255488;1.82361;179.738;42856.4;
484;6.61544;628301;-0.318353;-0.318353;-0.318353;2.04466;178.465;42527.9;
484.1;6.61544;633405;-0.103303;-0.103303;-0.103303;2.87735;180.943;42891.2;
484.2;6.61544;638288;0.000812082;0.000812082;0.000812082;1.22919;180.235;43522.8;
484.3;6.61544;642886;0.0126178;0.0126178;0.0126178;2.20345;182.749;44221.7;
484.4;6.61544;647037;0.0957085;0.0957085;0.0957085;2.1441;183.836;44916.7;
484.5;6.61544;651008;0.119147;0.119147;0.119147;1.29353;183.876;45138.4;
484.6;6.61544;655154;0.0352993;0.0352993;0.0352993;2.18592;186.161;45893.7;
484.7;6.61544;659323;-0.0419605;-0.0419605;-0.0419605;2.60717;187.859;46454.1;
484.8;6.61544;663248;-0.0835693;-0.0835693;-0.0835693;1.87662;188.038;47232.9;
484.9;6.61544;666929;-0.0463308;-0.0463308;-0.0463308;1.70503;188.851;47665.8;
485;4.04793;670539;-0.0478626;-0.0478626;-0.0478626;2.16487;190.464;47843.7;
485.1;4.04793;660112;-0.0962571;-0.0962571;-0.0962571;2.09043;187.452;47182.1;
485.2;4.04793;649594;-0.0468473;-0.0468473;-0.0468473;1.83867;184.191;45494.2;
485.3;4.04793;638910;-0.0535992;-0.0535992;-0.0535992;2.15941;181.603;44144.3;
485.4;4.04793;628365;-0.0266073;-0.0266073;-0.0266073;1.5672;177.904;42640.8;
485.5;4.04793;618162;-0.132761;-0.132761;-0.132761;2.55696;176.295;41195.1;
485.6;4.04793;608094;-0.0366671;-0.0366671;-0.0366671;1.93832;172.698;39946.8;
485.7;4.04793;597867;0.000854825;0.000854825;0.000854825;3.0621;171.25;38614.5;
485.8;4.04793;587592;0.0705387;0.0705387;0.0705387;1.26117;166.104;37467.2;
485.9;4.04793;577559;0.0569839;0.0569839;0.0569839;1.03306;163.008;36044.4;
486;5.5163;567862;-0.0492568;-0.0492568;-0.0492568;2.0089;161.51;34739.4;
486.1;5.5163;565846;-0.0700106;-0.0700106;-0.0700106;2.45514;161.508;34487.1;
486.2;5.5163;563633;0.117882;0.117882;0.117882;1.82973;160.101;34311.5;
486.3;5.5163;561349;0.207219;0.207219;0.207219;1.41501;158.938;33677.5;
486.4;5.5163;559335;0.0390722;0.0390722;0.0390722;1.65252;158.674;33495.7;
486.5;5.5163;557582;-0.162118;-0.162118;-0.162118;1.79858;158.368;33505.1;
486.6;5.5163;555778;-0.0911327;-0.0911327;-0.0911327;1.74441;157.794;33230.4;
486.7;5.5163;553799;0.0862579;0.0862579;0.0862579;2.11805;157.71;32996;
486.8;5.5163;551843;0.244465;0.244465;0.244465;0.900618;155.629;32866.9;
486.9;5.5163;550012;0.206993;0.206993;0.206993;1.82331;156.279;32462.2;
487;7.52828;548319;0.0451887;0.0451887;0.0451887;1.84701;155.818;32173;
487.1;7.52828;566242;-0.0205812;-0.0205812;-0.0205812;1.51135;160.412;33984.9;
487.2;7.52828;583329;-0.0821541;-0.0821541;-0.0821541;2.1541;166.005;35886;
487.3;7.52828;599797;-0.0243832;-0.0243832;-0.0243832;2.47101;171.015;38220.2;
487.4;7.52828;615106;0.143621;0.143621;0.143621;2.23406;175.003;40381.3;
487.5;7.52828;629215;0.217883;0.217883;0.217883;2.74197;179.592;42195.1;
487.6;7.52828;642599;0.207428;0.207428;0.207428;1.75384;182.094;43928.9;
487.7;7.52828;655693;0.0859545;0.0859545;0.0859545;1.44673;185.373;45548.9;
487.8;7.52828;668586;0.0488579;0.0488579;0.0488579;2.7576;190.634;47868.1;
