# Export CSV started at 23/07/2024 10:32
# System name: "WECS_Odgaard_3_Blade_3.ame"
# Data set name: "6"
# ame_simulation_time;Vw;Ps;A3;A4;A5;A1;A2;A6;
# Time;Wind_speed;Power_sensor;Pitch angle_1;Pitch angle_2;Pitch angle_3;Rotor_speed_sensor;Generator_speed_sensor;Torque_sensor;
# s;m/s;W;deg;deg;deg;rpm;rpm;Nm;
633.2;3.35962;489000;-0.0215784;-0.0215784;-0.0215784;1.84801;154.712;31895.4;
633.3;3.35962;471553;0.0277874;0.0277874;0.0277874;1.7832;151.066;30475.3;
633.4;3.35962;440610;-0.0201726;-0.0201726;-0.0201726;0.840012;146.343;29143.2;
633.5;3.35962;413767;0.00133687;0.00133687;0.00133687;1.13153;143.593;27976.4;
633.6;3.35962;386849;0.0853537;0.0853537;0.0853537;1.51444;141.21;26705.7;
633.7;3.35962;362429;0.126418;0.126418;0.126418;1.81555;138.873;25526.4;
633.8;3.35962;344418;0.0416037;0.0416037;0.0416037;0.975726;135.073;24734.1;
633.9;3.35962;325536;0.0717108;0.0717108;0.0717108;1.57201;133.436;23818.5;
634;5.83466;303891;-0.0106218;-0.0106218;-0.0106218;1.2343;130.718;22616.4;
634.1;5.83466;327562;-0.189598;-0.189598;-0.189598;1.90762;134.622;23831;
634.2;5.83466;343180;-0.0448856;-0.0448856;-0.0448856;0.691199;135.567;24476.3;
634.3;5.83466;361294;-0.0384588;-0.0384588;-0.0384588;2.00162;139.756;25325.2;
634.4;5.83466;379589;-0.0281512;-0.0281512;-0.0281512;1.61854;141.335;26202.9;
634.5;5.83466;396817;-0.098559;-0.098559;-0.098559;2.05137;143.914;27009;
634.6;5.83466;409423;-0.144898;-0.144898;-0.144898;1.22085;144.571;27512.3;
634.7;5.83466;425676;-0.17009;-0.17009;-0.17009;1.4878;146.574;28282;
634.8;5.83466;438793;-0.0975916;-0.0975916;-0.0975916;0.563037;146.708;28868.1;
634.9;5.83466;455091;-0.0822434;-0.0822434;-0.0822434;1.05455;148.71;29673.1;
635;4.3158;466232;0.0104111;0.0104111;0.0104111;1.75158;150.879;30158.4;
635.1;4.3158;451614;0.0758035;0.0758035;0.0758035;1.64925;148.569;29645.8;
635.2;4.3158;426530;0.0834814;0.0834814;0.0834814;1.85749;146.78;28403.1;
635.3;4.3158;411841;-0.0645589;-0.0645589;-0.0645589;1.18667;143.941;27791.2;
635.4;4.3158;396849;-0.139706;-0.139706;-0.139706;1.38946;142.533;27101.9;
635.5;4.3158;382710;-0.102256;-0.102256;-0.102256;1.7482;141.488;26427.3;
635.6;4.3158;369897;-0.0529112;-0.0529112;-0.0529112;1.45064;139.583;25819;
635.7;4.3158;360532;-0.0102756;-0.0102756;-0.0102756;1.4736;138.176;25431.3;
635.8;4.3158;350445;0.00886466;0.00886466;0.00886466;1.95788;137.54;24960.6;
635.9;4.3158;340927;-0.00934782;-0.00934782;-0.00934782;0.744102;134.678;24494.2;
636;4.15988;334683;-0.0777002;-0.0777002;-0.0777002;2.18671;135.627;24240.1;
636.1;4.15988;324523;0.0437708;0.0437708;0.0437708;1.18785;132.894;23743.4;
636.2;4.15988;312668;0.0299494;0.0299494;0.0299494;1.78871;132.481;23096.7;
636.3;4.15988;304925;-0.0890881;-0.0890881;-0.0890881;0.830354;130.038;22717.4;
636.4;4.15988;300580;-0.111389;-0.111389;-0.111389;1.50217;129.993;22566.3;
636.5;4.15988;293213;0.0418059;0.0418059;0.0418059;1.54919;129.083;22182.6;
636.6;4.15988;285627;0.0721688;0.0721688;0.0721688;1.67902;128.304;21773.4;
636.7;4.15988;281503;0.0456156;0.0456156;0.0456156;1.26808;126.841;21611.4;
636.8;4.15988;275139;0.0753581;0.0753581;0.0753581;1.10619;125.834;21255.6;
636.9;4.15988;272039;0.130846;0.130846;0.130846;1.40061;125.518;21139.9;
637;5.43653;262237;0.121245;0.121245;0.121245;2.26152;126;20495;
637.1;5.43653;279594;0.00399708;0.00399708;0.00399708;1.72934;127.453;21467.4;
637.2;5.43653;289751;0.11498;0.11498;0.11498;1.20014;128.745;21891.5;
637.3;5.43653;303998;0.0614711;0.0614711;0.0614711;0.882282;130.208;22628.3;
637.4;5.43653;314409;0.0843764;0.0843764;0.0843764;1.40894;132.654;23097.3;
637.5;5.43653;327610;-0.0261783;-0.0261783;-0.0261783;1.05941;133.698;23787.9;
637.6;5.43653;339385;-0.0482413;-0.0482413;-0.0482413;1.28799;135.434;24381.7;
637.7;5.43653;347637;0.0489535;0.0489535;0.0489535;0.686924;135.916;24729.9;
637.8;5.43653;358252;0.0730789;0.0730789;0.0730789;1.64578;138.468;25258.5;
637.9;5.43653;368869;0.00369123;0.00369123;0.00369123;1.91321;139.911;25804.5;
638;5.09983;375388;0.0703623;0.0703623;0.0703623;0.818596;139.303;26085.7;
638.1;5.09983;375525;0.00812452;0.00812452;0.00812452;1.53263;140.387;26079.2;
638.2;5.09983;375108;-0.0877005;-0.0877005;-0.0877005;1.84348;140.968;26022.9;
638.3;5.09983;378913;-0.0580134;-0.0580134;-0.0580134;1.42312;140.493;26265.4;
638.4;5.09983;379254;0.0587967;0.0587967;0.0587967;1.99933;141.325;26284.1;
638.5;5.09983;378579;0.0656073;0.0656073;0.0656073;1.45783;140.579;26234.9;
638.6;5.09983;380635;0.0853015;0.0853015;0.0853015;0.391851;139.136;26368.2;
638.7;5.09983;380625;0.0537817;0.0537817;0.0537817;1.66516;140.997;26352.5;
638.8;5.09983;379490;-0.018698;-0.018698;-0.018698;1.06493;140.207;26264.4;
638.9;5.09983;381443;-0.0433754;-0.0433754;-0.0433754;0.723223;139.746;26396.3;
639;4.37696;379939;0.0119853;0.0119853;0.0119853;1.97885;141.537;26287.4;
639.1;4.37696;368515;0.032483;0.032483;0.032483;0.834978;138.591;25746.6;
639.2;4.37696;361300;-0.111985;-0.111985;-0.111985;1.26144;137.95;25472.2;
639.3;4.37696;350931;-0.12584;-0.12584;-0.12584;1.49632;137.079;24961;
639.4;4.37696;342936;-0.105244;-0.105244;-0.105244;1.09612;135.402;24595.7;
639.5;4.37696;334952;-0.0241731;-0.0241731;-0.0241731;1.3898;134.808;24204.9;
639.6;4.37696;326567;-0.0170189;-0.0170189;-0.0170189;1.86617;134.566;23761.7;
639.7;4.37696;319222;0.0360574;0.0360574;0.0360574;1.21868;132.757;23387.2;
639.8;4.37696;315123;-0.0206882;-0.0206882;-0.0206882;0.862012;131.398;23239.4;
639.9;4.37696;311120;-0.095794;-0.095794;-0.095794;1.88546;132.07;23078.8;
640;7.97632;303667;-0.0433311;-0.0433311;-0.0433311;1.71665;131.162;22635.1;
640.1;7.97632;384599;-0.0281169;-0.0281169;-0.0281169;1.87262;143.439;26214.5;
640.2;7.97632;479683;0.0118927;0.0118927;0.0118927;2.09862;153.994;30480.8;
640.3;7.97632;514672;-0.046501;-0.046501;-0.046501;1.13989;161.661;34096.7;
640.4;7.97632;541382;-0.0110057;-0.0110057;-0.0110057;1.87506;170.998;38254.5;
640.5;7.97632;565699;0.113061;0.113061;0.113061;2.81429;179.876;41635.9;
640.6;7.97632;588237;0.175282;0.175282;0.175282;1.66048;185.272;45222;
640.7;7.97632;609593;0.0551992;0.0551992;0.0551992;1.0133;191.009;48312.8;
640.8;7.97632;630132;-0.140591;-0.140591;-0.140591;2.2861;199.18;51565.7;
640.9;7.97632;649660;-0.194201;-0.194201;-0.194201;1.71726;204.458;55112;
641;5.4566;667991;-0.0705005;-0.0705005;-0.0705005;2.3303;211.042;58271.1;
641.1;5.4566;663648;0.124975;0.124975;0.124975;2.0291;209.27;58433.1;
641.2;5.4566;659278;0.0543033;0.0543033;0.0543033;2.41349;208.449;57920.4;
641.3;5.4566;654824;0.0353422;0.0353422;0.0353422;2.7018;207.467;56811.9;
641.4;5.4566;650425;0.0278387;0.0278387;0.0278387;2.09836;205.253;56085.4;
641.5;5.4566;646307;0.00386946;0.00386946;0.00386946;2.08333;203.952;55422.8;
641.6;5.4566;642378;-0.0132919;-0.0132919;-0.0132919;2.24677;202.959;54665.2;
641.7;5.4566;638383;-0.0902809;-0.0902809;-0.0902809;1.65373;200.886;53803.8;
641.8;5.4566;634386;-0.209046;-0.209046;-0.209046;2.14817;200.334;53414.3;
641.9;5.4566;630580;-0.114869;-0.114869;-0.114869;2.46835;199.598;52647.3;
642;4.50822;626956;-0.0897159;-0.0897159;-0.0897159;2.0898;197.951;52023.2;
642.1;4.50822;618526;-0.133375;-0.133375;-0.133375;1.72156;194.814;50638.8;
642.2;4.50822;609999;-0.240075;-0.240075;-0.240075;1.82492;192.305;49530;
642.3;4.50822;601515;-0.0578575;-0.0578575;-0.0578575;2.32607;190.367;48530.8;
642.4;4.50822;593216;0.209153;0.209153;0.209153;1.62655;186.807;46794.1;
642.5;4.50822;585103;0.112348;0.112348;0.112348;2.58041;185.619;45521.6;
642.6;4.50822;576972;0.0709208;0.0709208;0.0709208;2.58949;183.102;44229.7;
642.7;4.50822;568794;0.0810336;0.0810336;0.0810336;1.25017;178.684;43335.1;
642.8;4.50822;560786;0.0370017;0.0370017;0.0370017;1.85085;177.033;41706.3;
642.9;4.50822;553115;-0.0246154;-0.0246154;-0.0246154;1.01712;173.481;40687.3;
643;6.50899;545631;-0.0365021;-0.0365021;-0.0365021;1.67346;172.052;39334.2;
643.1;6.50899;552312;-0.00435567;-0.00435567;-0.00435567;2.4807;175.259;39996.6;
643.2;6.50899;558719;-0.0321624;-0.0321624;-0.0321624;2.39887;177.137;41123;
643.3;6.50899;565094;-0.038284;-0.038284;-0.038284;1.9136;178.442;42118.6;
643.4;6.50899;571342;-0.105488;-0.105488;-0.105488;2.30525;180.934;43009.5;
643.5;6.50899;577202;0.00662188;0.00662188;0.00662188;2.53675;183.081;44071.2;
643.6;6.50899;582526;0.14162;0.14162;0.14162;1.47718;183.253;44657;
643.7;6.50899;587741;0.0820697;0.0820697;0.0820697;1.09443;184.339;45641.9;
643.8;6.50899;593026;-0.0171492;-0.0171492;-0.0171492;2.09948;187.39;46039.7;
643.9;6.50899;598267;-0.170388;-0.170388;-0.170388;1.62047;188.351;47005.3;
644;3.6941;603205;-0.226401;-0.226401;-0.226401;1.60731;189.896;48130.4;
644.1;3.6941;591921;-0.193874;-0.193874;-0.193874;2.44293;187.555;46609.3;
644.2;3.6941;580808;-0.127735;-0.127735;-0.127735;1.34888;182.567;44867.2;
644.3;3.6941;569807;-0.114263;-0.114263;-0.114263;1.68468;179.616;43137.4;
644.4;3.6941;558761;-0.00346302;-0.00346302;-0.00346302;2.00014;176.621;41666.8;
644.5;3.6941;547702;0.0265914;0.0265914;0.0265914;2.19266;173.45;39913.3;
644.6;3.6941;536839;0.0675893;0.0675893;0.0675893;1.8092;169.534;38609.1;
644.7;3.6941;526150;0.161928;0.161928;0.161928;1.78393;166.174;37121.9;
644.8;3.6941;515462;0.096316;0.096316;0.096316;1.04588;161.817;35503.6;
644.9;3.6941;504766;0.00236559;0.00236559;0.00236559;2.22486;160.139;34011;
645;6.5575;494304;0.0560435;0.0560435;0.0560435;2.2635;156.91;32657.2;
645.1;6.5575;503702;0.0252134;0.0252134;0.0252134;1.31956;158.513;33004.8;
645.2;6.5575;512965;-0.0729696;-0.0729696;-0.0729696;1.41071;161.522;34524.1;
645.3;6.5575;521747;-0.0137732;-0.0137732;-0.0137732;1.2359;164.01;35992.1;
645.4;6.5575;529796;0.0870529;0.0870529;0.0870529;1.51504;166.904;37004.1;
645.5;6.5575;537459;0.0457414;0.0457414;0.0457414;2.33204;170.43;37818.7;
645.6;6.5575;545143;-0.0555549;-0.0555549;-0.0555549;1.46952;171.614;38990.2;
645.7;6.5575;552652;-0.116287;-0.116287;-0.116287;2.26178;175.059;40325.7;
645.8;6.5575;559685;-0.0716517;-0.0716517;-0.0716517;1.97641;176.847;41210.5;
645.9;6.5575;566329;-0.0564231;-0.0564231;-0.0564231;1.29132;177.954;42020.7;
646;5.08414;572872;-0.173919;-0.173919;-0.173919;1.54659;180.361;42996.7;
646.1;5.08414;568204;-0.154009;-0.154009;-0.154009;1.79213;179.254;42862.1;
646.2;5.08414;563402;-0.0125066;-0.0125066;-0.0125066;1.52207;177.382;42171;
646.3;5.08414;558438;0.0742886;0.0742886;0.0742886;1.68572;176.066;41451.6;
646.4;5.08414;553625;0.0290847;0.0290847;0.0290847;1.67091;174.548;40786.9;
646.5;5.08414;549128;0.00970041;0.00970041;0.00970041;2.25363;173.965;40213.8;
646.6;5.08414;544668;0.175494;0.175494;0.175494;2.05399;172.299;39698;
646.7;5.08414;540018;0.219798;0.219798;0.219798;1.72157;170.387;38628.8;
646.8;5.08414;535439;0.016802;0.016802;0.016802;2.10609;169.5;37876.7;
646.9;5.08414;531243;-0.0623334;-0.0623334;-0.0623334;1.3682;167.162;37628.7;
647;3.48715;527235;-0.0991929;-0.0991929;-0.0991929;2.11458;166.976;36977.6;
647.1;3.48715;515965;-0.0239027;-0.0239027;-0.0239027;0.911798;161.788;35526;
647.2;3.48715;504583;-0.0369474;-0.0369474;-0.0369474;2.06276;159.857;33830;
647.3;3.48715;493317;0.0139797;0.0139797;0.0139797;2.41007;156.839;32582.6;
647.4;3.48715;482313;0.0901697;0.0901697;0.0901697;1.5365;152.194;30874.9;
647.5;3.48715;455840;0.039524;0.039524;0.039524;0.217431;147.046;29826.8;
647.6;3.48715;425359;-0.0677095;-0.0677095;-0.0677095;2.12673;146.599;28436.9;
647.7;3.48715;398657;-0.0654464;-0.0654464;-0.0654464;1.41994;142.656;27211.5;
647.8;3.48715;377483;-0.135874;-0.135874;-0.135874;1.83378;140.517;26274;
647.9;3.48715;356567;-0.0930084;-0.0930084;-0.0930084;1.17375;137.088;25277.7;
648;4.34757;338665;-0.0201437;-0.0201437;-0.0201437;1.45979;135.12;24434;
648.1;4.34757;327516;0.0725968;0.0725968;0.0725968;0.771296;133.084;23821.6;
648.2;4.34757;320061;0.0691854;0.0691854;0.0691854;1.39182;132.956;23456.4;
648.3;4.34757;314026;0.057249;0.057249;0.057249;1.43124;132.14;23168.1;
648.4;4.34757;307241;-0.0716444;-0.0716444;-0.0716444;2.15785;132.396;22801;
648.5;4.34757;301647;-0.102773;-0.102773;-0.102773;1.23635;130.362;22515.6;
648.6;4.34757;297108;-0.105797;-0.105797;-0.105797;0.920014;129.197;22301.8;
648.7;4.34757;293526;-0.129758;-0.129758;-0.129758;1.15186;128.884;22143.3;
648.8;4.34757;289157;-0.0229493;-0.0229493;-0.0229493;1.24759;128.453;21911.2;
648.9;4.34757;288720;0.0600347;0.0600347;0.0600347;0.537566;126.904;21974.4;
649;5.6124;281557;0.0944019;0.0944019;0.0944019;1.61662;127.839;21524.3;
649.1;5.6124;296887;0.0618369;0.0618369;0.0618369;1.78931;130.53;22261.8;
649.2;5.6124;312903;-0.0573985;-0.0573985;-0.0573985;0.870681;131.569;23044.5;
649.3;5.6124;331395;-0.0891654;-0.0891654;-0.0891654;0.9461;133.848;24006.4;
649.4;5.6124;345539;-0.0202011;-0.0202011;-0.0202011;1.37399;136.362;24674.5;
649.5;5.6124;358569;0.0313305;0.0313305;0.0313305;2.56913;139.697;25292;
649.6;5.6124;371308;0.123209;0.123209;0.123209;0.891922;138.843;25906.5;
649.7;5.6124;380780;0.174202;0.174202;0.174202;2.2031;142.073;26300.8;
649.8;5.6124;392402;0.130402;0.130402;0.130402;1.71799;142.673;26856.5;
649.9;5.6124;400418;0.0259695;0.0259695;0.0259695;1.82012;143.96;27183.4;
650;4.66576;409529;0.0196585;0.0196585;0.0196585;0.759313;143.501;27603.6;
650.1;4.66576;402924;0.0691976;0.0691976;0.0691976;1.45096;143.323;27378.8;
650.2;4.66576;390632;0.0253829;0.0253829;0.0253829;1.25433;142.03;26736.4;
650.3;4.66576;388420;0.000944237;0.000944237;0.000944237;2.11571;142.258;26771.4;
650.4;4.66576;376990;0.163654;0.163654;0.163654;1.32487;140.168;26168.2;
650.5;4.66576;371038;0.145151;0.145151;0.145151;1.08161;138.945;25920.6;
650.6;4.66576;363351;-0.00576945;-0.00576945;-0.00576945;1.27705;138.481;25520.5;
650.7;4.66576;356701;-0.102242;-0.102242;-0.102242;0.918573;137.326;25173.9;
650.8;4.66576;355632;-0.0743171;-0.0743171;-0.0743171;1.02911;136.827;25219.6;
650.9;4.66576;347487;-0.0443581;-0.0443581;-0.0443581;1.66726;137.095;24756.2;
651;3.63659;344564;-0.0489469;-0.0489469;-0.0489469;1.7048;136.602;24650;
651.1;3.63659;331459;-0.0233603;-0.0233603;-0.0233603;1.38931;134.067;24088.5;
651.2;3.63659;313736;0.0471547;0.0471547;0.0471547;1.82399;132.667;23152.6;
651.3;3.63659;300361;0.109265;0.109265;0.109265;1.40656;130.142;22501.3;
651.4;3.63659;291733;-0.000222061;-0.000222061;-0.000222061;0.809629;127.518;22164.2;
651.5;3.63659;279069;0.0262779;0.0262779;0.0262779;0.623886;125.626;21479.6;
651.6;3.63659;269313;0.0761183;0.0761183;0.0761183;1.41061;125.204;20985.2;
651.7;3.63659;260472;0.152222;0.152222;0.152222;1.38044;123.667;20545.6;
651.8;3.63659;249101;0.22454;0.22454;0.22454;1.56268;122.48;19884.2;
651.9;3.63659;244065;0.236245;0.236245;0.236245;1.50505;121.077;19698.8;
652;5.22529;233055;0.280325;0.280325;0.280325;1.6489;120.073;18998.8;
652.1;5.22529;243343;0.126683;0.126683;0.126683;1.00419;121.229;19496.8;
652.2;5.22529;251641;-0.00407895;-0.00407895;-0.00407895;1.51691;123.858;19845.1;
652.3;5.22529;267157;-0.146905;-0.146905;-0.146905;1.74925;125.987;20761.1;
652.4;5.22529;276500;-0.076146;-0.076146;-0.076146;1.59872;127.446;21200.6;
652.5;5.22529;289838;0.0696464;0.0696464;0.0696464;0.910943;127.983;21960.4;
652.6;5.22529;298479;0.154283;0.154283;0.154283;2.15347;131.027;22384.6;
652.7;5.22529;305489;0.212431;0.212431;0.212431;1.92716;131.851;22707.9;
652.8;5.22529;315668;0.0376077;0.0376077;0.0376077;1.00186;131.668;23264.3;
652.9;5.22529;322270;-0.00768449;-0.00768449;-0.00768449;1.74487;133.781;23556.9;
653;5.81098;326005;0.0316308;0.0316308;0.0316308;1.45857;134.345;23654.9;
653.1;5.81098;347256;-0.0187502;-0.0187502;-0.0187502;1.35699;136.668;24736;
653.2;5.81098;363659;0.0701985;0.0701985;0.0701985;1.80859;139.521;25484.3;
653.3;5.81098;384085;0.166554;0.166554;0.166554;0.849138;140.192;26526;
653.4;5.81098;395481;0.18734;0.18734;0.18734;2.3498;144.101;26962.3;
653.5;5.81098;407480;0.143233;0.143233;0.143233;2.17476;145.456;27468.3;
653.6;5.81098;422748;0.0172933;0.0172933;0.0172933;1.36395;145.794;28205.7;
653.7;5.81098;435842;-0.0456491;-0.0456491;-0.0456491;1.75022;147.745;28797.1;
653.8;5.81098;447641;-0.0652273;-0.0652273;-0.0652273;0.501345;147.326;29308.8;
653.9;5.81098;461867;-0.0725487;-0.0725487;-0.0725487;0.905516;149.077;29997.9;
654;6.24236;468619;0.00157078;0.00157078;0.00157078;1.51882;150.939;30230.2;
654.1;6.24236;485304;0.12463;0.12463;0.12463;2.14213;153.944;31114.6;
654.2;6.24236;491785;0.179503;0.179503;0.179503;0.554247;153.738;31834;
654.3;6.24236;498059;0.0731081;0.0731081;0.0731081;1.86736;157.528;32622.1;
654.4;6.24236;504091;-0.0213176;-0.0213176;-0.0213176;0.409328;157.364;33604.7;
654.5;6.24236;509820;-0.0712634;-0.0712634;-0.0712634;1.62671;160.849;34077;
654.6;6.24236;515565;-0.161268;-0.161268;-0.161268;0.61668;161.222;34785.9;
654.7;6.24236;521334;-0.156836;-0.156836;-0.156836;2.09273;165.083;35809.8;
654.8;6.24236;526623;0.00942032;0.00942032;0.00942032;2.31764;167.043;36314.9;
654.9;6.24236;531438;-0.0204093;-0.0204093;-0.0204093;1.62989;167.578;37138.8;
655;4.54127;536079;0.0136102;0.0136102;0.0136102;2.71931;170.563;38004.3;
655.1;4.54127;528894;0.0598409;0.0598409;0.0598409;1.44019;166.538;37333.8;
655.2;4.54127;521775;0.0682026;0.0682026;0.0682026;1.55095;164.479;36115.6;
655.3;4.54127;514619;-0.000813711;-0.000813711;-0.000813711;2.12221;163.052;35239.6;
655.4;4.54127;507560;-0.0373428;-0.0373428;-0.0373428;1.44085;159.902;34205.6;
655.5;4.54127;500792;-0.046517;-0.046517;-0.046517;1.39507;157.733;33466.3;
655.6;4.54127;494227;-0.0234005;-0.0234005;-0.0234005;2.23217;156.863;32427.7;
655.7;4.54127;487656;-0.105258;-0.105258;-0.105258;1.25317;153.449;31385.3;
655.8;4.54127;481129;-0.171814;-0.171814;-0.171814;0.583658;150.482;31009.3;
655.9;4.54127;459623;-0.0478275;-0.0478275;-0.0478275;1.48775;149.83;29867.1;
656;4.29983;443737;-0.0906651;-0.0906651;-0.0906651;1.11445;147.601;29172.3;
656.1;4.29983;426670;-0.277135;-0.277135;-0.277135;1.72218;146.511;28428.2;
656.2;4.29983;408736;-0.202213;-0.202213;-0.202213;1.69384;144.597;27592.3;
656.3;4.29983;398503;-0.128423;-0.128423;-0.128423;1.24256;142.199;27239.6;
656.4;4.29983;380661;-0.0562678;-0.0562678;-0.0562678;1.14976;140.461;26321.6;
656.5;4.29983;369919;-0.0147169;-0.0147169;-0.0147169;1.78486;139.879;25852.7;
656.6;4.29983;359619;0.0134993;0.0134993;0.0134993;1.1682;137.617;25391.6;
656.7;4.29983;347969;0.00964759;0.00964759;0.00964759;1.89181;137.279;24815.4;
656.8;4.29983;335384;-0.0719823;-0.0719823;-0.0719823;1.57548;135.611;24137.6;
656.9;4.29983;331947;-0.235728;-0.235728;-0.235728;1.12675;133.926;24081.1;
657;4.47467;323770;-0.27763;-0.27763;-0.27763;0.725738;132.407;23658.9;
657.1;4.47467;314937;-0.149283;-0.149283;-0.149283;1.00197;132.15;23126.6;
657.2;4.47467;314935;-0.0160386;-0.0160386;-0.0160386;1.72135;132.506;23242.2;
657.3;4.47467;308672;0.0708675;0.0708675;0.0708675;1.88503;132.141;22884.3;
657.4;4.47467;307548;0.0955064;0.0955064;0.0955064;1.13243;130.563;22893.9;
657.5;4.47467;301784;0.129744;0.129744;0.129744;1.38107;130.398;22554.6;
657.6;4.47467;295793;-0.00122235;-0.00122235;-0.00122235;1.49532;130.063;22192.4;
657.7;4.47467;294504;-0.0744353;-0.0744353;-0.0744353;1.11964;129.092;22172.6;
657.8;4.47467;293460;-0.161014;-0.161014;-0.161014;1.365;129.102;22152;
657.9;4.47467;291766;-0.0310824;-0.0310824;-0.0310824;1.25784;128.632;22079.9;
658;6.36827;290605;0.0903169;0.0903169;0.0903169;1.45236;128.536;22051.4;
658.1;6.36827;317763;0.154041;0.154041;0.154041;1.6099;133.585;23225.9;
658.2;6.36827;354713;0.109814;0.109814;0.109814;0.822416;136.856;25091.5;
658.3;6.36827;384437;-0.0171262;-0.0171262;-0.0171262;1.91894;142.4;26414.1;
658.4;6.36827;412824;-0.126678;-0.126678;-0.126678;1.42324;145.322;27649.2;
658.5;6.36827;444106;-0.246636;-0.246636;-0.246636;1.56438;148.762;29086.6;
658.6;6.36827;474974;-0.11709;-0.11709;-0.11709;3.33943;154.124;30509.2;
658.7;6.36827;488694;0.0723419;0.0723419;0.0723419;1.30449;153.825;31484.6;
658.8;6.36827;496495;0.0496518;0.0496518;0.0496518;1.28637;156.227;32431.2;
658.9;6.36827;503827;0.00124515;0.00124515;0.00124515;2.40912;160.079;33277.5;
659;3.71342;510689;0.019467;0.019467;0.019467;1.58375;161.084;34456.6;
659.1;3.71342;500237;0.0741087;0.0741087;0.0741087;1.84688;158.201;33558.7;
659.2;3.71342;489953;-0.0285692;-0.0285692;-0.0285692;2.03021;155.259;31630.5;
659.3;3.71342;479718;-0.033199;-0.033199;-0.033199;2.30934;152.466;30877.6;
659.4;3.71342;449489;0.169782;0.169782;0.169782;1.07655;147.629;29535.4;
659.5;3.71342;421457;0.133245;0.133245;0.133245;1.21511;144.958;28247.2;
659.6;3.71342;395112;-0.00991757;-0.00991757;-0.00991757;0.75659;141.708;26972.9;
659.7;3.71342;378179;-0.232402;-0.232402;-0.232402;0.420047;138.836;26265.6;
659.8;3.71342;362078;-0.194011;-0.194011;-0.194011;0.64002;136.836;25574.2;
659.9;3.71342;344394;-0.107171;-0.107171;-0.107171;1.69377;136.139;24720.1;
660;4.64463;328554;-0.0517051;-0.0517051;-0.0517051;2.24083;134.901;23939.8;
660.1;4.64463;321827;0.116041;0.116041;0.116041;1.90477;134.06;23515.9;
660.2;4.64463;320451;0.0614243;0.0614243;0.0614243;0.537032;131.793;23478.6;
660.3;4.64463;318672;-0.101993;-0.101993;-0.101993;1.36051;132.615;23407;
660.4;4.64463;316890;-0.0402017;-0.0402017;-0.0402017;1.58112;132.614;23331.3;
660.5;4.64463;314297;0.0935472;0.0935472;0.0935472;1.42653;132.132;23187.8;
660.6;4.64463;307294;0.0396406;0.0396406;0.0396406;0.874858;131.128;22711.7;
660.7;4.64463;312926;-0.164172;-0.164172;-0.164172;1.34649;131.575;23165.9;
660.8;4.64463;306645;-0.0974216;-0.0974216;-0.0974216;1.20659;131.15;22741.1;
660.9;4.64463;310064;-0.0409336;-0.0409336;-0.0409336;1.77455;131.757;23027.9;
661;5.15462;308133;0.0144903;0.0144903;0.0144903;1.90643;131.791;22910.3;
661.1;5.15462;314456;0.031476;0.031476;0.031476;0.927647;131.391;23206.2;
661.2;5.15462;318128;-0.0959655;-0.0959655;-0.0959655;0.818924;132.124;23318.4;
661.3;5.15462;326681;-0.144518;-0.144518;-0.144518;0.807547;132.945;23793.1;
661.4;5.15462;332380;-0.0464225;-0.0464225;-0.0464225;1.40003;134.569;24063.2;
661.5;5.15462;338391;0.0560675;0.0560675;0.0560675;0.570873;134.115;24368.7;
661.6;5.15462;344992;0.213509;0.213509;0.213509;1.32016;135.717;24741.4;
661.7;5.15462;343870;0.244601;0.244601;0.244601;0.966699;135.682;24576.3;
661.8;5.15462;346998;0.0415698;0.0415698;0.0415698;2.36329;138.139;24707.4;
661.9;5.15462;353326;-0.0444018;-0.0444018;-0.0444018;1.26206;137.13;25059.3;
662;5.52525;358853;-0.0368514;-0.0368514;-0.0368514;1.82975;138.405;25360.4;
662.1;5.52525;364458;0.0298648;0.0298648;0.0298648;1.46783;139.205;25511.2;
662.2;5.52525;377701;-0.0647112;-0.0647112;-0.0647112;1.68766;140.734;26204.7;
662.3;5.52525;385908;-0.110515;-0.110515;-0.110515;1.43174;141.557;26547.5;
662.4;5.52525;394627;-0.139343;-0.139343;-0.139343;2.69663;144.433;26934;
662.5;5.52525;403745;-0.0450142;-0.0450142;-0.0450142;1.39886;143.55;27374.7;
662.6;5.52525;404961;-0.0192618;-0.0192618;-0.0192618;1.35044;144.292;27301;
662.7;5.52525;414974;-0.119836;-0.119836;-0.119836;1.4323;145.204;27820.1;
662.8;5.52525;422492;-0.0983176;-0.0983176;-0.0983176;1.74765;146.418;28172.3;
662.9;5.52525;430246;-0.081022;-0.081022;-0.081022;1.48353;146.73;28554.2;
663;4.22889;435872;-0.0262735;-0.0262735;-0.0262735;2.37177;148.522;28821;
663.1;4.22889;421494;0.00745653;0.00745653;0.00745653;1.82408;145.653;28279.6;
663.2;4.22889;400246;0.0311588;0.0311588;0.0311588;1.31438;143.019;27219.6;
663.3;4.22889;388499;0.00274498;0.00274498;0.00274498;1.78027;141.904;26755.7;
663.4;4.22889;372135;-0.0127951;-0.0127951;-0.0127951;1.14037;139.337;25939.8;
663.5;4.22889;361717;-0.0247652;-0.0247652;-0.0247652;2.27195;139.337;25506.7;
663.6;4.22889;347622;-0.00424356;-0.00424356;-0.00424356;1.63539;137.002;24775.7;
