# Export CSV started at 23/07/2024 10:31
# System name: "WECS_Odgaard_3_Blade_3.ame"
# Data set name: "3"
# ame_simulation_time;Vw;Ps;A3;A4;A5;A1;A2;A6;
# Time;Wind_speed;Power_sensor;Pitch angle_1;Pitch angle_2;Pitch angle_3;Rotor_speed_sensor;Generator_speed_sensor;Torque_sensor;
# s;m/s;W;deg;deg;deg;rpm;rpm;Nm;
138.1;12.1948;4.1796e+06;0.0773157;0.0773157;0.0773157;14.3872;1320.24;2.31081e+06;
138.2;12.1948;4.18004e+06;-0.0272278;-0.0272278;-0.0272278;14.2;1320.12;2.31172e+06;
138.3;12.1948;4.18115e+06;0.0148871;0.0148871;0.0148871;13.4168;1319.36;2.31226e+06;
138.4;12.1948;4.18239e+06;0.0460855;0.0460855;0.0460855;13.5813;1319.98;2.31269e+06;
138.5;12.1948;4.18304e+06;-0.063399;-0.063399;-0.063399;13.5273;1320.11;2.31257e+06;
138.6;12.1948;4.18367e+06;-0.154475;-0.154475;-0.154475;13.7579;1320.62;2.31526e+06;
138.7;12.1948;4.1849e+06;-0.167698;-0.167698;-0.167698;13.253;1320.3;2.31458e+06;
138.8;12.1948;4.18638e+06;-0.161317;-0.161317;-0.161317;12.7065;1320;2.31542e+06;
138.9;12.1948;4.1872e+06;-0.0320777;-0.0320777;-0.0320777;13.4021;1321.23;2.31935e+06;
139;12.1948;4.18757e+06;0.0821884;0.0821884;0.0821884;14.9285;1323.48;2.32392e+06;
139.1;10.4999;4.18168e+06;0.230486;0.230486;0.230486;14.2823;1320.76;2.31574e+06;
139.2;10.4999;4.17605e+06;0.178525;0.178525;0.178525;13.899;1318.47;2.30792e+06;
139.3;10.4999;4.16994e+06;0.10148;0.10148;0.10148;14.9384;1318.02;2.3047e+06;
139.4;10.4999;4.16358e+06;0.098318;0.098318;0.098318;12.9613;1313.28;2.29307e+06;
139.5;10.4999;4.15791e+06;0.00662774;0.00662774;0.00662774;14.8147;1314.11;2.29108e+06;
139.6;10.4999;4.15254e+06;0.0310237;0.0310237;0.0310237;13.4066;1310.47;2.28152e+06;
139.7;10.4999;4.14661e+06;0.0643499;0.0643499;0.0643499;14.1147;1309.62;2.27663e+06;
139.8;10.4999;4.14041e+06;-0.00504925;-0.00504925;-0.00504925;13.4911;1306.81;2.26908e+06;
139.9;10.4999;4.13482e+06;-0.0254251;-0.0254251;-0.0254251;13.9459;1305.71;2.26368e+06;
140;10.4999;4.12962e+06;-0.0942679;-0.0942679;-0.0942679;13.8937;1304.02;2.25755e+06;
140.1;11.512;4.12781e+06;-0.103641;-0.103641;-0.103641;13.1861;1302.46;2.2535e+06;
140.2;11.512;4.12562e+06;-0.0315083;-0.0315083;-0.0315083;14.0333;1302.96;2.25332e+06;
140.3;11.512;4.12382e+06;0.102507;0.102507;0.102507;13.529;1301.7;2.24982e+06;
140.4;11.512;4.12233e+06;0.0872446;0.0872446;0.0872446;13.3462;1300.98;2.24767e+06;
140.5;11.512;4.12039e+06;0.0673696;0.0673696;0.0673696;13.6732;1300.83;2.24734e+06;
140.6;11.512;4.1181e+06;-0.050285;-0.050285;-0.050285;13.638;1300.07;2.24283e+06;
140.7;11.512;4.11648e+06;-0.1214;-0.1214;-0.1214;13.7195;1299.68;2.24316e+06;
140.8;11.512;4.11527e+06;-0.119684;-0.119684;-0.119684;13.6099;1299.15;2.24002e+06;
140.9;11.512;4.11361e+06;-0.158788;-0.158788;-0.158788;14.3495;1299.67;2.23951e+06;
141;11.512;4.11153e+06;-0.125085;-0.125085;-0.125085;13.0952;1297.27;2.23599e+06;
141.1;13.6762;4.12082e+06;-0.131006;-0.131006;-0.131006;14.105;1301.55;2.24578e+06;
141.2;13.6762;4.13039e+06;-0.0752107;-0.0752107;-0.0752107;13.0496;1303.05;2.25321e+06;
141.3;13.6762;4.13945e+06;-0.0815028;-0.0815028;-0.0815028;13.0611;1305.88;2.26286e+06;
141.4;13.6762;4.14802e+06;-0.17565;-0.17565;-0.17565;14.247;1310.21;2.27582e+06;
141.5;13.6762;4.15694e+06;-0.126666;-0.126666;-0.126666;13.0537;1311.31;2.28277e+06;
141.6;13.6762;4.16629e+06;-0.112933;-0.112933;-0.112933;13.2373;1314.48;2.29305e+06;
141.7;13.6762;4.17506e+06;0.0635193;0.0635193;0.0635193;14.3095;1318.71;2.30522e+06;
141.8;13.6762;4.18298e+06;0.0673249;0.0673249;0.0673249;14.1652;1320.97;2.31343e+06;
141.9;13.6762;4.19128e+06;0.0247299;0.0247299;0.0247299;13.4036;1322.48;2.32152e+06;
142;13.6762;4.20016e+06;-0.0500277;-0.0500277;-0.0500277;14.6025;1326.92;2.3325e+06;
142.1;10.599;4.1947e+06;-0.0966503;-0.0966503;-0.0966503;13.3686;1323.53;2.32772e+06;
142.2;10.599;4.18875e+06;-0.129882;-0.129882;-0.129882;14.1556;1322.78;2.32249e+06;
142.3;10.599;4.18308e+06;-0.0741601;-0.0741601;-0.0741601;13.0719;1319.5;2.31496e+06;
142.4;10.599;4.17807e+06;-0.0650814;-0.0650814;-0.0650814;13.3188;1318.29;2.30991e+06;
142.5;10.599;4.17283e+06;-0.0443691;-0.0443691;-0.0443691;14.3384;1318.08;2.30574e+06;
142.6;10.599;4.16687e+06;0.09002;0.09002;0.09002;14.4176;1316.34;2.29944e+06;
142.7;10.599;4.16108e+06;0.0451968;0.0451968;0.0451968;13.8842;1313.79;2.29137e+06;
142.8;10.599;4.15607e+06;-0.0464699;-0.0464699;-0.0464699;13.3244;1311.45;2.2859e+06;
142.9;10.599;4.15095e+06;-0.0893065;-0.0893065;-0.0893065;13.7178;1310.41;2.27905e+06;
143;10.599;4.14521e+06;-0.0883468;-0.0883468;-0.0883468;13.0157;1307.64;2.2739e+06;
143.1;12.6883;4.14852e+06;-0.0940706;-0.0940706;-0.0940706;12.3348;1307.7;2.27276e+06;
143.2;12.6883;4.1526e+06;-0.208565;-0.208565;-0.208565;13.7059;1310.88;2.28068e+06;
143.3;12.6883;4.15655e+06;-0.116348;-0.116348;-0.116348;14.3471;1313.01;2.28664e+06;
143.4;12.6883;4.15956e+06;0.0135582;0.0135582;0.0135582;14.2986;1313.88;2.28792e+06;
143.5;12.6883;4.16257e+06;0.0270009;0.0270009;0.0270009;13.6478;1313.9;2.29186e+06;
143.6;12.6883;4.16627e+06;-0.0399039;-0.0399039;-0.0399039;14.3168;1315.99;2.29593e+06;
143.7;12.6883;4.16997e+06;-0.0362098;-0.0362098;-0.0362098;14.0685;1316.8;2.2994e+06;
143.8;12.6883;4.17294e+06;-0.00849865;-0.00849865;-0.00849865;14.6111;1318.48;2.30483e+06;
143.9;12.6883;4.17579e+06;0.078255;0.078255;0.078255;14.3614;1319.01;2.30651e+06;
144;12.6883;4.17928e+06;0.0685926;0.0685926;0.0685926;14.327;1320.05;2.31057e+06;
144.1;10.2706;4.17288e+06;0.109274;0.109274;0.109274;13.8695;1317.45;2.30395e+06;
144.2;10.2706;4.16588e+06;0.075904;0.075904;0.075904;14.0733;1315.55;2.29929e+06;
144.3;10.2706;4.15882e+06;0.170324;0.170324;0.170324;14.0779;1313.36;2.29121e+06;
144.4;10.2706;4.15244e+06;0.213609;0.213609;0.213609;14.3406;1311.75;2.28372e+06;
144.5;10.2706;4.14618e+06;0.135464;0.135464;0.135464;13.5562;1308.7;2.27534e+06;
144.6;10.2706;4.13928e+06;0.129768;0.129768;0.129768;13.331;1306.24;2.26878e+06;
144.7;10.2706;4.13234e+06;0.0386517;0.0386517;0.0386517;13.7108;1304.61;2.26127e+06;
144.8;10.2706;4.12615e+06;-0.0512611;-0.0512611;-0.0512611;13.3717;1302.21;2.2536e+06;
144.9;10.2706;4.12016e+06;-0.0275223;-0.0275223;-0.0275223;13.0814;1299.94;2.24632e+06;
145;10.2706;4.11349e+06;0.0209648;0.0209648;0.0209648;14.4443;1299.78;2.2402e+06;
145.1;10.1409;4.10627e+06;-0.0474485;-0.0474485;-0.0474485;13.4498;1296.14;2.23165e+06;
145.2;10.1409;4.09971e+06;0.0182696;0.0182696;0.0182696;14.0748;1294.97;2.22632e+06;
145.3;10.1409;4.09328e+06;0.166638;0.166638;0.166638;13.9955;1292.87;2.21897e+06;
145.4;10.1409;4.08625e+06;0.0678149;0.0678149;0.0678149;13.4099;1289.86;2.21033e+06;
145.5;10.1409;4.07909e+06;-0.0349053;-0.0349053;-0.0349053;13.46;1287.7;2.20345e+06;
145.6;10.1409;4.0726e+06;-0.0894998;-0.0894998;-0.0894998;13.7092;1286.03;2.19645e+06;
145.7;10.1409;4.06642e+06;-0.0606375;-0.0606375;-0.0606375;13.0629;1283.2;2.18822e+06;
145.8;10.1409;4.05964e+06;0.0458644;0.0458644;0.0458644;13.0856;1281.13;2.1815e+06;
145.9;10.1409;4.0525e+06;0.139258;0.139258;0.139258;13.8372;1279.96;2.17516e+06;
146;10.1409;4.04591e+06;0.1414;0.1414;0.1414;13.6095;1277.59;2.16847e+06;
146.1;11.7408;4.04577e+06;0.0338347;0.0338347;0.0338347;13.9361;1277.99;2.16512e+06;
146.2;11.7408;4.04526e+06;-0.0697864;-0.0697864;-0.0697864;13.6654;1277.45;2.1647e+06;
146.3;11.7408;4.04445e+06;-0.050199;-0.050199;-0.050199;12.9218;1276.15;2.16441e+06;
146.4;11.7408;4.04404e+06;0.0884055;0.0884055;0.0884055;13.6074;1276.98;2.16525e+06;
146.5;11.7408;4.04381e+06;0.200572;0.200572;0.200572;13.4832;1276.74;2.16359e+06;
146.6;11.7408;4.04312e+06;0.0856499;0.0856499;0.0856499;13.7041;1276.84;2.16259e+06;
146.7;11.7408;4.04224e+06;-0.0776241;-0.0776241;-0.0776241;12.8988;1275.43;2.16046e+06;
146.8;11.7408;4.04188e+06;-0.0433738;-0.0433738;-0.0433738;12.791;1275.17;2.16042e+06;
146.9;11.7408;4.04196e+06;-0.080573;-0.080573;-0.080573;14.1282;1277.07;2.16318e+06;
147;11.7408;4.0415e+06;0.0864936;0.0864936;0.0864936;13.828;1276.51;2.16205e+06;
147.1;11.9794;4.04155e+06;0.0921563;0.0921563;0.0921563;13.1735;1275.6;2.16089e+06;
147.2;11.9794;4.04203e+06;0.124095;0.124095;0.124095;13.0267;1275.55;2.16111e+06;
147.3;11.9794;4.04298e+06;0.0100908;0.0100908;0.0100908;12.7866;1275.51;2.16041e+06;
147.4;11.9794;4.04368e+06;-0.0768354;-0.0768354;-0.0768354;13.3293;1276.48;2.16192e+06;
147.5;11.9794;4.04392e+06;-0.0228692;-0.0228692;-0.0228692;12.6442;1275.6;2.16192e+06;
147.6;11.9794;4.04454e+06;-0.0762943;-0.0762943;-0.0762943;13.0662;1276.38;2.16417e+06;
147.7;11.9794;4.0457e+06;-0.100775;-0.100775;-0.100775;13.3602;1277.16;2.16561e+06;
147.8;11.9794;4.04648e+06;-0.0814372;-0.0814372;-0.0814372;13.9226;1278.19;2.16775e+06;
147.9;11.9794;4.04672e+06;-0.0599646;-0.0599646;-0.0599646;13.0903;1277.09;2.16566e+06;
148;11.9794;4.04731e+06;-0.0767174;-0.0767174;-0.0767174;13.1812;1277.4;2.16657e+06;
148.1;11.1332;4.04474e+06;0.0532664;0.0532664;0.0532664;13.6116;1277.22;2.16555e+06;
148.2;11.1332;4.04174e+06;0.102979;0.102979;0.102979;13.1027;1275.57;2.1601e+06;
148.3;11.1332;4.03829e+06;-0.0768113;-0.0768113;-0.0768113;13.4363;1274.96;2.15861e+06;
148.4;11.1332;4.03532e+06;-0.116647;-0.116647;-0.116647;13.429;1274.03;2.15622e+06;
148.5;11.1332;4.0329e+06;-0.107852;-0.107852;-0.107852;14.3723;1274.6;2.15401e+06;
148.6;11.1332;4.03013e+06;0.0597318;0.0597318;0.0597318;14.176;1273.46;2.15093e+06;
148.7;11.1332;4.02668e+06;0.112723;0.112723;0.112723;13.3671;1271.26;2.14778e+06;
148.8;11.1332;4.0235e+06;0.0628412;0.0628412;0.0628412;12.6051;1269.2;2.14123e+06;
148.9;11.1332;4.02102e+06;-0.0483862;-0.0483862;-0.0483862;13.1773;1269.23;2.14055e+06;
149;11.1332;4.01837e+06;-0.0862383;-0.0862383;-0.0862383;13.4219;1268.75;2.13615e+06;
149.1;11.6543;4.01736e+06;-0.0775809;-0.0775809;-0.0775809;13.001;1267.84;2.13549e+06;
149.2;11.6543;4.01648e+06;0.0367698;0.0367698;0.0367698;13.3947;1268.11;2.13552e+06;
149.3;11.6543;4.01612e+06;0.0525539;0.0525539;0.0525539;12.9839;1267.43;2.13368e+06;
149.4;11.6543;4.01563e+06;-0.0852579;-0.0852579;-0.0852579;13.5276;1268.04;2.13231e+06;
149.5;11.6543;4.0147e+06;-0.163603;-0.163603;-0.163603;12.5118;1266.33;2.13135e+06;
149.6;11.6543;4.01398e+06;-0.219378;-0.219378;-0.219378;14.4905;1268.87;2.13268e+06;
149.7;11.6543;4.01387e+06;-0.151005;-0.151005;-0.151005;13.5726;1267.56;2.13122e+06;
149.8;11.6543;4.01356e+06;-0.0452638;-0.0452638;-0.0452638;13.5218;1267.39;2.13171e+06;
149.9;11.6543;4.01252e+06;0.00482824;0.00482824;0.00482824;13.6487;1267.24;2.12999e+06;
150;11.6543;4.01157e+06;-0.00959045;-0.00959045;-0.00959045;13.8521;1267.23;2.12974e+06;
150.1;12.8591;4.01706e+06;0.0262987;0.0262987;0.0262987;13.3914;1268.28;2.13415e+06;
150.2;12.8591;4.02239e+06;0.0983537;0.0983537;0.0983537;13.2903;1269.8;2.13961e+06;
150.3;12.8591;4.02702e+06;0.0847272;0.0847272;0.0847272;13.0082;1270.84;2.14566e+06;
150.4;12.8591;4.03159e+06;0.065315;0.065315;0.065315;12.9482;1272.18;2.14936e+06;
150.5;12.8591;4.03683e+06;0.06409;0.06409;0.06409;13.6228;1274.76;2.15633e+06;
150.6;12.8591;4.04194e+06;0.156115;0.156115;0.156115;13.8603;1276.68;2.16056e+06;
150.7;12.8591;4.04639e+06;0.140576;0.140576;0.140576;14.2993;1278.68;2.16718e+06;
150.8;12.8591;4.0508e+06;-0.0104316;-0.0104316;-0.0104316;13.8606;1279.43;2.17019e+06;
150.9;12.8591;4.05603e+06;-0.0828905;-0.0828905;-0.0828905;13.5589;1280.64;2.17574e+06;
151;12.8591;4.06141e+06;-0.105857;-0.105857;-0.105857;14.4239;1283.52;2.18254e+06;
151.1;11.6443;4.06023e+06;0.0126572;0.0126572;0.0126572;13.9798;1282.54;2.18216e+06;
151.2;11.6443;4.05879e+06;0.0949817;0.0949817;0.0949817;13.7874;1281.83;2.18064e+06;
151.3;11.6443;4.05791e+06;0.0938975;0.0938975;0.0938975;12.9131;1280.33;2.17785e+06;
151.4;11.6443;4.05729e+06;0.0483315;0.0483315;0.0483315;13.6233;1281.13;2.17826e+06;
151.5;11.6443;4.05613e+06;0.0042061;0.0042061;0.0042061;13.1452;1280.1;2.17484e+06;
151.6;11.6443;4.05483e+06;-0.0692496;-0.0692496;-0.0692496;14.0374;1280.94;2.17672e+06;
151.7;11.6443;4.05409e+06;-0.0321126;-0.0321126;-0.0321126;13.6562;1280.18;2.17461e+06;
151.8;11.6443;4.05367e+06;-0.118641;-0.118641;-0.118641;13.1888;1279.4;2.17363e+06;
151.9;11.6443;4.05272e+06;-0.0599939;-0.0599939;-0.0599939;13.1767;1279.09;2.17258e+06;
152;11.6443;4.05137e+06;0.028426;0.028426;0.028426;13.5651;1279.21;2.17127e+06;
152.1;10.2036;4.04504e+06;0.0434545;0.0434545;0.0434545;13.8442;1277.64;2.16726e+06;
152.2;10.2036;4.03907e+06;-0.0265614;-0.0265614;-0.0265614;13.5626;1275.39;2.15914e+06;
152.3;10.2036;4.03265e+06;-0.108914;-0.108914;-0.108914;13.1767;1272.86;2.15215e+06;
152.4;10.2036;4.02601e+06;-0.184428;-0.184428;-0.184428;12.8574;1270.34;2.14576e+06;
152.5;10.2036;4.01989e+06;-0.0134779;-0.0134779;-0.0134779;13.6851;1269.6;2.14081e+06;
152.6;10.2036;4.01404e+06;-0.0611156;-0.0611156;-0.0611156;13.6121;1267.68;2.13194e+06;
152.7;10.2036;4.00779e+06;-0.124517;-0.124517;-0.124517;13.4948;1265.57;2.12655e+06;
152.8;10.2036;4.00115e+06;0.0127916;0.0127916;0.0127916;12.623;1262.28;2.11908e+06;
152.9;10.2036;3.99496e+06;0.0498161;0.0498161;0.0498161;13.0997;1261.02;2.11205e+06;
153;10.2036;3.98918e+06;0.0456988;0.0456988;0.0456988;13.7631;1260.16;2.10728e+06;
153.1;13.502;3.99794e+06;0.0916964;0.0916964;0.0916964;13.6911;1262.75;2.11382e+06;
153.2;13.502;4.00618e+06;0.0850536;0.0850536;0.0850536;14.3057;1266.17;2.12406e+06;
153.3;13.502;4.01483e+06;0.114606;0.114606;0.114606;13.8779;1268.26;2.13279e+06;
153.4;13.502;4.02373e+06;0.0565039;0.0565039;0.0565039;12.7383;1269.44;2.13671e+06;
153.5;13.502;4.03234e+06;-0.0687061;-0.0687061;-0.0687061;13.2659;1272.85;2.14997e+06;
153.6;13.502;4.04056e+06;-0.0486937;-0.0486937;-0.0486937;13.4119;1275.61;2.15714e+06;
153.7;13.502;4.04919e+06;-0.036122;-0.036122;-0.036122;13.4395;1278.34;2.16704e+06;
153.8;13.502;4.0581e+06;-0.011253;-0.011253;-0.011253;13.5474;1281.26;2.17632e+06;
153.9;13.502;4.06644e+06;0.0398147;0.0398147;0.0398147;14.0155;1284.51;2.18687e+06;
154;13.502;4.07417e+06;0.101586;0.101586;0.101586;14.5512;1287.66;2.19604e+06;
154.1;11.4823;4.07236e+06;0.0342895;0.0342895;0.0342895;13.7859;1286.05;2.19529e+06;
154.2;11.4823;4.07104e+06;0.0436799;0.0436799;0.0436799;14.3861;1286.48;2.19502e+06;
154.3;11.4823;4.06921e+06;0.0713535;0.0713535;0.0713535;13.0689;1284.07;2.18916e+06;
154.4;11.4823;4.06708e+06;-0.0521534;-0.0521534;-0.0521534;13.6365;1284.2;2.18878e+06;
154.5;11.4823;4.06551e+06;-0.172837;-0.172837;-0.172837;13.6545;1283.73;2.18595e+06;
154.6;11.4823;4.0645e+06;-0.19781;-0.19781;-0.19781;13.8947;1283.76;2.18692e+06;
154.7;11.4823;4.06297e+06;-0.0558037;-0.0558037;-0.0558037;13.6525;1282.94;2.18503e+06;
154.8;11.4823;4.06085e+06;0.0830762;0.0830762;0.0830762;14.0165;1282.79;2.18409e+06;
154.9;11.4823;4.05906e+06;0.111878;0.111878;0.111878;12.9784;1280.78;2.18013e+06;
155;11.4823;4.05778e+06;0.0322876;0.0322876;0.0322876;14.5393;1282.57;2.18029e+06;
155.1;12.6441;4.06155e+06;-0.032252;-0.032252;-0.032252;13.2956;1281.99;2.18021e+06;
155.2;12.6441;4.06492e+06;-0.0682737;-0.0682737;-0.0682737;13.3445;1283.1;2.18516e+06;
155.3;12.6441;4.06869e+06;-0.120341;-0.120341;-0.120341;13.2789;1284.18;2.1891e+06;
155.4;12.6441;4.07284e+06;0.0614102;0.0614102;0.0614102;13.2591;1285.45;2.19353e+06;
155.5;12.6441;4.0764e+06;0.0710707;0.0710707;0.0710707;14.0742;1287.7;2.19808e+06;
155.6;12.6441;4.07949e+06;0.0888433;0.0888433;0.0888433;13.6092;1288.01;2.20128e+06;
155.7;12.6441;4.08287e+06;0.0937482;0.0937482;0.0937482;13.7182;1289.21;2.20559e+06;
155.8;12.6441;4.0868e+06;-0.0206459;-0.0206459;-0.0206459;13.1886;1289.69;2.20805e+06;
155.9;12.6441;4.09059e+06;-0.135084;-0.135084;-0.135084;13.4998;1291.31;2.21338e+06;
156;12.6441;4.09378e+06;0.00163542;0.00163542;0.00163542;12.7097;1291.19;2.21504e+06;
156.1;11.8991;4.09362e+06;0.0431054;0.0431054;0.0431054;13.4681;1292.21;2.21828e+06;
156.2;11.8991;4.09395e+06;0.0634939;0.0634939;0.0634939;13.7581;1292.72;2.21756e+06;
156.3;11.8991;4.09399e+06;-0.0152075;-0.0152075;-0.0152075;14.6124;1293.93;2.21815e+06;
156.4;11.8991;4.09363e+06;-0.117264;-0.117264;-0.117264;13.6964;1292.53;2.21708e+06;
156.5;11.8991;4.09358e+06;-0.00665823;-0.00665823;-0.00665823;14.0343;1292.99;2.21941e+06;
156.6;11.8991;4.09389e+06;0.110216;0.110216;0.110216;13.5924;1292.47;2.21814e+06;
156.7;11.8991;4.0939e+06;0.106423;0.106423;0.106423;13.6538;1292.56;2.21813e+06;
156.8;11.8991;4.09339e+06;-0.0226062;-0.0226062;-0.0226062;13.0315;1291.53;2.21474e+06;
156.9;11.8991;4.0933e+06;-0.0986039;-0.0986039;-0.0986039;13.9922;1292.85;2.21825e+06;
157;11.8991;4.09374e+06;0.0290915;0.0290915;0.0290915;13.7312;1292.62;2.21784e+06;
157.1;12.8536;4.09849e+06;0.0264454;0.0264454;0.0264454;13.1212;1293.23;2.22029e+06;
157.2;12.8536;4.10258e+06;0.101042;0.101042;0.101042;14.0756;1295.84;2.22763e+06;
157.3;12.8536;4.10672e+06;0.0949569;0.0949569;0.0949569;13.5504;1296.39;2.23031e+06;
157.4;12.8536;4.11154e+06;0.0477273;0.0477273;0.0477273;12.511;1296.44;2.23362e+06;
157.5;12.8536;4.1162e+06;-0.023468;-0.023468;-0.023468;13.5037;1299.28;2.23943e+06;
157.6;12.8536;4.1203e+06;-0.00279511;-0.00279511;-0.00279511;12.9348;1299.76;2.24369e+06;
157.7;12.8536;4.12453e+06;-0.00168407;-0.00168407;-0.00168407;13.8545;1302.36;2.25154e+06;
157.8;12.8536;4.12927e+06;0.0103502;0.0103502;0.0103502;14.038;1304.09;2.25548e+06;
157.9;12.8536;4.13387e+06;0.00841942;0.00841942;0.00841942;13.9874;1305.45;2.25914e+06;
158;12.8536;4.13789e+06;-0.0646719;-0.0646719;-0.0646719;14.6145;1307.58;2.26634e+06;
158.1;10.6772;4.13253e+06;0.0243033;0.0243033;0.0243033;12.6077;1303.12;2.2596e+06;
158.2;10.6772;4.12775e+06;0.0941227;0.0941227;0.0941227;14.2881;1303.99;2.25646e+06;
158.3;10.6772;4.12283e+06;0.14176;0.14176;0.14176;13.1686;1300.89;2.24941e+06;
158.4;10.6772;4.11734e+06;0.143755;0.143755;0.143755;13.0302;1298.99;2.24359e+06;
158.5;10.6772;4.112e+06;0.0604256;0.0604256;0.0604256;13.4051;1297.85;2.23872e+06;
158.6;10.6772;4.10735e+06;-0.103736;-0.103736;-0.103736;14.199;1297.52;2.23438e+06;
158.7;10.6772;4.10275e+06;-0.150401;-0.150401;-0.150401;13.504;1295.12;2.22705e+06;
158.8;10.6772;4.09756e+06;-0.0615932;-0.0615932;-0.0615932;12.7121;1292.39;2.22075e+06;
158.9;10.6772;4.09242e+06;-0.0700975;-0.0700975;-0.0700975;13.7072;1292.18;2.21809e+06;
159;10.6772;4.08784e+06;0.0431786;0.0431786;0.0431786;13.7964;1290.89;2.21345e+06;
159.1;12.2063;4.08958e+06;-0.0746227;-0.0746227;-0.0746227;12.6277;1289.78;2.20928e+06;
159.2;12.2063;4.09088e+06;-0.195421;-0.195421;-0.195421;12.822;1290.45;2.21123e+06;
159.3;12.2063;4.09229e+06;-0.247867;-0.247867;-0.247867;13.8244;1292.29;2.21478e+06;
159.4;12.2063;4.09427e+06;-0.173665;-0.173665;-0.173665;13.3782;1292.29;2.21707e+06;
159.5;12.2063;4.09619e+06;-0.155595;-0.155595;-0.155595;13.289;1292.76;2.21962e+06;
159.6;12.2063;4.09739e+06;-0.0260795;-0.0260795;-0.0260795;13.8637;1293.94;2.22131e+06;
159.7;12.2063;4.0984e+06;0.074075;0.074075;0.074075;13.9479;1294.37;2.22387e+06;
159.8;12.2063;4.09991e+06;0.11295;0.11295;0.11295;12.4657;1292.76;2.22194e+06;
159.9;12.2063;4.10148e+06;0.0902878;0.0902878;0.0902878;13.3897;1294.55;2.22517e+06;
160;12.2063;4.10245e+06;0.0675579;0.0675579;0.0675579;13.9204;1295.59;2.2265e+06;
160.1;12.2455;4.10355e+06;0.07889;0.07889;0.07889;13.5625;1295.43;2.2285e+06;
160.2;12.2455;4.10521e+06;0.0532245;0.0532245;0.0532245;14.2556;1296.92;2.23047e+06;
160.3;12.2455;4.1071e+06;-0.0399336;-0.0399336;-0.0399336;12.6448;1295.25;2.23034e+06;
160.4;12.2455;4.10842e+06;-0.0572537;-0.0572537;-0.0572537;13.3467;1296.65;2.2322e+06;
160.5;12.2455;4.10965e+06;-0.0844328;-0.0844328;-0.0844328;14.2776;1298.33;2.23582e+06;
160.6;12.2455;4.11136e+06;0.0465827;0.0465827;0.0465827;13.7186;1298.08;2.23607e+06;
160.7;12.2455;4.11316e+06;0.0404742;0.0404742;0.0404742;13.4479;1298.26;2.23765e+06;
160.8;12.2455;4.11437e+06;0.0331654;0.0331654;0.0331654;13.5596;1298.79;2.2391e+06;
160.9;12.2455;4.11544e+06;-0.0381088;-0.0381088;-0.0381088;13.8417;1299.52;2.24072e+06;
161;12.2455;4.11711e+06;-0.0137523;-0.0137523;-0.0137523;13.2294;1299.18;2.24163e+06;
161.1;12.3253;4.11937e+06;-0.0466149;-0.0466149;-0.0466149;13.2742;1299.95;2.24218e+06;
161.2;12.3253;4.12117e+06;-0.159669;-0.159669;-0.159669;13.631;1301.01;2.24585e+06;
161.3;12.3253;4.12271e+06;-0.0373061;-0.0373061;-0.0373061;14.1195;1302.17;2.24964e+06;
161.4;12.3253;4.12461e+06;0.0513391;0.0513391;0.0513391;13.5421;1301.95;2.24966e+06;
161.5;12.3253;4.12678e+06;0.011149;0.011149;0.011149;13.662;1302.8;2.25295e+06;
161.6;12.3253;4.12838e+06;0.043725;0.043725;0.043725;13.4657;1303.02;2.25401e+06;
161.7;12.3253;4.1296e+06;0.133751;0.133751;0.133751;14.027;1304.18;2.25669e+06;
161.8;12.3253;4.13127e+06;0.146546;0.146546;0.146546;13.3474;1303.75;2.25737e+06;
161.9;12.3253;4.13331e+06;0.039089;0.039089;0.039089;13.3513;1304.39;2.25886e+06;
162;12.3253;4.135e+06;-0.111289;-0.111289;-0.111289;13.8368;1305.6;2.26133e+06;
162.1;12.3272;4.13645e+06;-0.127627;-0.127627;-0.127627;14.4072;1306.84;2.26429e+06;
162.2;12.3272;4.13834e+06;0.0129147;0.0129147;0.0129147;14.6431;1307.76;2.26757e+06;
162.3;12.3272;4.14041e+06;0.0773056;0.0773056;0.0773056;14.069;1307.61;2.2669e+06;
162.4;12.3272;4.14194e+06;0.0903362;0.0903362;0.0903362;13.4563;1307.22;2.26792e+06;
162.5;12.3272;4.14315e+06;-0.030413;-0.030413;-0.030413;13.6502;1307.87;2.27008e+06;
162.6;12.3272;4.14496e+06;-0.0494886;-0.0494886;-0.0494886;13.9889;1308.91;2.27415e+06;
162.7;12.3272;4.14711e+06;0.0248702;0.0248702;0.0248702;14.3569;1310.09;2.27639e+06;
162.8;12.3272;4.14871e+06;0.0302436;0.0302436;0.0302436;14.1607;1310.32;2.27774e+06;
162.9;12.3272;4.1499e+06;-0.0331035;-0.0331035;-0.0331035;13.3163;1309.5;2.27657e+06;
163;12.3272;4.15167e+06;-0.136125;-0.136125;-0.136125;14.3003;1311.43;2.28039e+06;
163.1;11.7171;4.15114e+06;-0.0160385;-0.0160385;-0.0160385;14.8808;1312.09;2.28343e+06;
163.2;11.7171;4.15e+06;0.0651217;0.0651217;0.0651217;14.0755;1310.6;2.27993e+06;
163.3;11.7171;4.14831e+06;0.210918;0.210918;0.210918;14.0968;1310.1;2.2788e+06;
163.4;11.7171;4.14698e+06;0.146472;0.146472;0.146472;13.675;1309.1;2.27527e+06;
163.5;11.7171;4.14632e+06;-0.056339;-0.056339;-0.056339;13.8849;1309.19;2.27495e+06;
